id,name,host name,borough,construction year,house rules,room type,price,minimum nights,last booking
13647349,LORIMER L TRAIN 5 minutes to the city,Jose,Brooklyn,2008,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",Private room,419,1,2019-01-01 12:16:46
13648454,The Bridge Complex,Dusean,Bronx,2019,No kitchen access. No wifi - I do have a hot spot. No key given to you. No extra guest allowed.,Entire home/apt,212,2,2019-06-26 02:52:18
13650663,Central Park View 5th Avenue,Avi,Manhattan,2011,"Maintain cleanliness .  Please carry all the necessary items that is required for your stay , host cannot provide any of it . Also can accomodate females who are veg and eggatarians only",Entire home/apt,738,3,2019-05-16 11:42:14
13651768,Central Park north spacious residence,Pat,Manhattan,2004,"We expect our guests to behave in a respectful manner and try to limit loud sounds and noises (such as music and/or shouting) in the evening. All animals must be well mannered and guests are expected alert us to any animals they may have with them, so that we can clean properly after departure.",Entire home/apt,427,3,2019-04-07 19:59:38
13657291,Sunny bedroom off Prospect Park,Sigi,Brooklyn,2021,"-We simply ask you to feel like you are in your own home, and respect the condo and neighbors.   - A copy/scan of a photo ID or an AirBNB ID verification will be required to receive keys.  -No pets, no smoking and no party, no extra parties/guests in the Condo -that are not part of your reservation.   - Please note our check in time: 3:00 PM (or anytime later) and Check out time: 10:00 AM. If you absolutely must check-in during the morning, please message us first.  -Our condo is best for 2 people, but we can certainly accommodate a 3rd person without an extra-person fee!  Let us know first if you have 3 guests and we can bring a floor mattress.",Private room,627,3,2018-09-03 14:11:23
13660604,"Affordable, Cozy, Skylit Room in Renovated House",Danny,Brooklyn,2007,No smoking No children under the age of 18 No animals No loud parties or people beyond those included in the reservation No late night check-ins,Private room,1063,1,2019-04-30 07:13:15
13663366,SUPER CLEAN.,Leatha,Brooklyn,2017,"There are many coasters and please use them for your drinks.  There is one shelf in the kitchen cabinet that has food stuff that are personal and it will be marked as such.  Please no pets, smoking or parties.  There is a stand alone fireplace but it is decorative only. Please be respectful and keep noise to a minimum is the mornings and evenings to avoid disturbing neighbors.",Entire home/apt,653,2,2019-06-09 01:30:19
13665575,LUXURY 1BR ON EAST 44TH~DOORMAN/LAUNDRY,Ruchi,Manhattan,2022,"No smoking. No pets. No drugs. No parties. Quiet hours after 9pm.  Tenants' belongings are not covered under our insurance. We recommend that you obtain renter's insurance as we are not responsible for your belongings. We care for this apartment as if it were our own home.  This is a family neighborhood and a quiet/respectful one.  This home was built prior to 1978 and according to MA Lead Law notification, we have to inform our renters that there is a possibility of lead paint.  Kindly do not eat the walls.  Check-in Time: 3:00 PM  Checkout Time: 11:00 AM  To ensure your safe deposit returned on time, please follow your checkout duties: - Wash and put away dishes OR start the dishwasher! - Double bag the trash and we will take it out! - We will strip the sheets and wash the towels! Thank you so much!",Entire home/apt,59,30,2018-11-17 06:11:59
13668889,"""HELLO BROOKLYN"" PARK SIDE VIEW NEWLY RENO APT.","R, J",Brooklyn,2018,- Please keep volume to a minimum past 11pm - No smoking -No parties or unexpected guests,Entire home/apt,789,1,2019-06-24 22:49:57
13669993,Great place for one or two.,Mercedes,Manhattan,2013,Quiet time after midnight. Please turn off the light/AC each time when you go out. :) No Staying overnight  in the living room/couch. Glasses/liquor in the living room cabinets are not available.  Please don't leave dirty dishes.  Please tidy the kitchen when you finished cooking and leave dishes in dry in the dishwasher. Feel free to use the dishwasher. Detergent is under the sink. Thank you!,Private room,823,1,2019-07-07 08:13:10
13671650,CHARMING CHELSEA BROWNSTONE STUDIO NEAR HIGHLINE,Ben,Manhattan,2014,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",Entire home/apt,299,3,2019-06-08 03:36:11
13672755,Cozy room across the street from the high bridge,Nahuel,Bronx,2012,No smoking. No parties. Please be considerate of your neighbors and consolidate all trash during your stay to the trash cans at the back entrance of the building. Thank you.,Private room,908,2,2019-06-23 02:10:58
13673307,Cozy Two Bedrooms Home Away From Home  Getaway.,Artnell,Brooklyn,2020,NO Smoking.  No Pets.,Entire home/apt,914,2,2019-06-29 10:59:57
13674964,3 BDR APT AND ROOFTOP ONE TRAIN STOP TO MANHATAN,"Ana, Victor",Brooklyn,2019,"Inn Boston Reservations requests that noise levels remain moderate to low, and that all guests take into consideration those in the surrounding suites. Depending on the scale of the broken rules, guests may be contacted to request a lower noise level or asked to leave. In the event that the guests are required to vacate the unit, no refund will be provided.",Entire home/apt,449,2,2019-07-02 20:48:17
13676069,Large Luxury Condominium In the Heart of Manhattan,Sara,Manhattan,2005,No Smoking.  No Pets.,Entire home/apt,128,7,2019-06-02 02:06:14
13676621,2 bedrooms in luxury duplex,Jennifer,Brooklyn,2004,Please be respectful of other building residents - keeping evening noise to a minimum.,Private room,987,2,2018-12-31 12:10:01
13677726,"Quiet one bedroom in LES, Great location!",Pablo,Manhattan,2016,"Just enjoy your stay! And while no smoking is allowed in the building, the stoop has ample seating and is recessed away enough from the street to provide space for a private burn.  Towels will be provided for showering, and all utensils in the kitchen are at your disposal.  If you have specific questions about activities close by, please send me a message and I'll try to provide as best an answer as possible.",Entire home/apt,147,2,2019-07-06 07:08:49
13678278,"Luxury Master Suite - Sunlit, Private floor + bath",Marc,Brooklyn,2008,NO Smoking,Private room,266,3,2019-06-23 19:28:15
13678830,"The Locals House // Best Location, Nicest Home",Michael,Queens,2012,"No smoking Pets may be allowed (inquire for further information) This is not a rental unit, it is our home that we live in with our daughter on a full-time basis.  Please take care of it!",Entire home/apt,1108,1,2019-07-07 01:47:57
13679935,Great  apartment ( W48 street ),Jeniffer,Manhattan,2020,"We prefer to limit the apartment to 4 people. It's our home, and we take good care of it -- so we hope you will, too.  No smoking, no pets, no parties. All dinner ware/cooking supplied should be left in the dishwasher and all trash should be left in the trash can (additional bags are in the drawer above the trash if you need them).",Entire home/apt,488,30,2019-06-08 01:15:26
13684353,Comfy Entire Studio Apartment Near Central Park,Nuttamon,Manhattan,2009,"No smoking in the apartment, in the common hallway or outside the building. Respectful of our neighbors - no loud music.",Entire home/apt,682,1,2019-04-02 19:58:21
13685458,One big sunny cozy room with a king and a twin bed,Sara,Brooklyn,2007,No pets. No smoking. Please :),Private room,64,2,2018-09-03 00:51:07
13686562,Gorgeous Cozy Getaway In Harlem 1 Block From Train,Kathleen,Manhattan,2019,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",Private room,853,14,2017-09-19 15:07:02
13687667,Cozy bedroom in historical home.,Reuben,Staten Island,2009,No Pets allowed No smoking,Private room,357,1,2019-07-05 03:05:56
13688219,"Manhattan- sofa bed, private room, no deposit",Diane,Manhattan,2010,No Smoking  No Pets,Private room,177,5,2019-05-08 09:52:46
13689324,2BR/2BATH Luxury-Sweeping Skylines,Lana,Brooklyn,2020,"-Minimum two night stay. -Up to two guests max. -No pets please -No smoking/drugs. -No parties and be respectful of neighbors. -I'm LGBT friendly and expect that you are too. -Apartment is on the 4th floor and there unfortunately is no elevator, so those with mobility issues should take this into consideration.",Entire home/apt,644,2,2019-07-03 18:58:58
13692638,Lovely Room in Brooklyn,"Lisa, Jonathan",Brooklyn,2006,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  15",Private room,870,1,2019-06-02 11:49:24
13693190,"Sunny bedroom, cozy townhouse in Buschwick",Caio,Brooklyn,2013,No Smoking Indoors,Private room,455,2,2019-07-02 04:12:15
13694295,2b2b apt in a luxury building,Aurora,Brooklyn,2011,"No smoking, No pets. Of course I want you to have a great time, but please no partying at the apartment. Guest must be cortious to other building tenants. The home is for you to have a comfortable place to relax, sleep, and use the amenities.",Entire home/apt,986,4,2018-04-29 11:19:05
13696504,Beautiful bedroom in Quiet House,Abi,Queens,2012,"Clean, respectful, no parties :)",Private room,208,2,2019-06-23 16:50:31
13698713,Welcoming home in the ❤️ of NYC!,K,Manhattan,2017,No Pets allowed.   No smoking.,Private room,1041,1,2019-05-31 01:11:23
13699265,Private Bathroom & Communal Cat in Large Sunny Apt,Kung,Brooklyn,2014,"Please keep our place as it is your own - nice and clean. Before you leave turn off lights, AC. Shut the windows.   Please do not use any oils or rich body lotions on our bedsheets. From our previous experiences If we find the stains you will be charged for the items: Full set 50$, flat sheet 15$, pillow case 10$, fitted sheet 15$, towel 10$ Please do not wipe your make up with a towel.  Please do not throw anything inside of toilet: paper towels, hair, oils, food.  Anything accept toilet paper.  Any damaged furniture or fabric should be replaced or paid with original price. Please do not wear high hills in the apartment, the floor is just re-done. Absolutely non-smoking building inside and out, common areas. 1000$ fee will be demanded if a guest smokes in the building.",Private room,402,3,2019-07-05 23:59:03
13699818,1 BEDROOM apartment in Brooklyn,Laetitia,Brooklyn,2012,"Fresh linens and towels are provided. No smoking. No pets. If cannot check out by 11:00 am, let us know. Please be respectful of our neighbors and keep the noise level down. Please clean and keep the place neat. We will take care of trash and linens when we return.",Entire home/apt,193,3,2019-02-19 04:27:03
