id,area,pop,km2
2905114,Kips Bay,50000,2
25056763,Washington Heights,170000,6
54166839,Park Slope,150000,5
21606544,Bedford-Stuyvesant,180000,4
47430436,Sunset Park,250000,6
12885727,East Elmhurst,100000,3
5203787,Washington Heights,170000,6
1442624,East Village,110000,3
57115568,NoHo,30000,2
20408606,Williamsburg,200000,4
51899647,Bedford-Stuyvesant,180000,4
17175442,Lower East Side,100000,3
49559552,Greenpoint,30000,2
46576580,Flatbush,180000,5
44434760,Brooklyn Heights,100000,3
54408194,Flushing,200000,7
15563278,Queens Village,120000,4
47104026,East Flatbush,120000,5
10200445,East Harlem,120000,5
4806683,East Harlem,120000,5
49427552,South Slope,100000,3
7593589,Cobble Hill,60000,2
48592475,Harlem,250000,8
24532078,Midtown,250000,3
14497339,Rockaway Beach,60000,3
10207625,Bushwick,120000,4
1331611,Clinton Hill,50000,3
24044949,Bedford-Stuyvesant,180000,4
51398159,Hell's Kitchen,100000,3
10511942,East Village,110000,3
24317785,Red Hook,120000,5
8973787,Williamsburg,200000,4
48446668,Lower East Side,100000,3
55929780,Bedford-Stuyvesant,180000,4
50021275,East Harlem,120000,5
21792117,Bedford-Stuyvesant,180000,4
49963283,Hell's Kitchen,100000,3
20277711,Crown Heights,200000,5
17569231,Flatbush,180000,5
43297575,Midtown,250000,3
43961992,East Harlem,120000,5
19288541,Crown Heights,200000,5
44587195,Clinton Hill,50000,3
5136958,Greenpoint,30000,2
20457208,Bushwick,120000,4
19054366,Financial District,40000,2
22020217,Greenpoint,30000,2
5123151,Williamsburg,200000,4
2413567,Prospect Heights,90000,4
46839475,East New York,150000,5
21467365,Midtown,250000,3
4121831,Norwood,100000,4
18245247,Washington Heights,170000,6
7621756,Astoria,250000,7
1793887,Tompkinsville,60000,3
46486555,Woodhaven,100000,4
52202860,Upper West Side,210000,5
8710339,Williamsburg,200000,4
52181320,Astoria,250000,7
55529363,Upper East Side,200000,6
21235951,Upper West Side,210000,5
8784900,Fort Greene,70000,3
20806814,Theater District,120000,4
12036290,Hell's Kitchen,100000,3
4807235,Bedford-Stuyvesant,180000,4
23412565,Harlem,250000,8
9853600,Financial District,40000,2
53332313,Bedford-Stuyvesant,180000,4
53097034,Chelsea,80000,3
20391484,St. Albans,70000,3
51915112,Upper East Side,200000,6
56863720,Bushwick,120000,4
5498715,Williamsburg,200000,4
3161934,Chelsea,80000,3
9269267,Crown Heights,200000,5
11664040,Williamsburg,200000,4
4127354,Hell's Kitchen,100000,3
21973824,Flatbush,180000,5
12602950,East Flatbush,120000,5
19938046,Gravesend,200000,6
45497938,Park Slope,150000,5
3382301,Clinton Hill,50000,3
17192563,Bushwick,120000,4
4172090,Bedford-Stuyvesant,180000,4
11976642,Upper East Side,200000,6
1931962,Ditmars Steinway,80000,4
47602753,Clinton Hill,50000,3
17436679,Crown Heights,200000,5
7791865,Chelsea,80000,3
15931110,Upper East Side,200000,6
54544060,Harlem,250000,8
2875290,Harlem,250000,8
25034671,Hell's Kitchen,100000,3
44871630,Williamsburg,200000,4
21686628,Financial District,40000,2
44796517,West Village,100000,2
2034137,Prospect Heights,90000,4
54251893,Bedford-Stuyvesant,180000,4
20364422,West Village,100000,2
12630013,Park Slope,150000,5
54213232,Williamsburg,200000,4
15715160,Chelsea,80000,3
2718437,Midtown,250000,3
45323963,Williamsburg,200000,4
17553767,Williamsburg,200000,4
44555162,Long Island City,180000,6
13565609,Washington Heights,170000,6
53325133,Upper West Side,210000,5
10406453,Midtown,250000,3
52506073,Hell's Kitchen,100000,3
53707877,East Harlem,120000,5
46986939,Prospect Heights,90000,4
9099159,Upper West Side,210000,5
11698282,Flatbush,180000,5
48721713,Williamsburg,200000,4
53705116,Crown Heights,200000,5
12056173,Greenpoint,30000,2
7498041,Bushwick,120000,4
12024692,Clinton Hill,50000,3
22344417,Prospect Heights,90000,4
57320472,Chelsea,80000,3
48377078,East Harlem,120000,5
43038546,Midtown,250000,3
51990224,Crown Heights,200000,5
6487884,Williamsburg,200000,4
8377855,East Harlem,120000,5
47656879,Kips Bay,50000,2
48267722,Upper East Side,200000,6
6043835,East Harlem,120000,5
12487519,East Elmhurst,100000,3
45921000,Bedford-Stuyvesant,180000,4
5412004,Prospect Heights,90000,4
52317738,Murray Hill,60000,2
51360602,Harlem,250000,8
43877490,Washington Heights,170000,6
5908522,Washington Heights,170000,6
18354602,Greenpoint,30000,2
49809744,Richmond Hill,180000,5
7262209,Park Slope,150000,5
51959296,Harlem,250000,8
7974676,Upper West Side,210000,5
25389247,Hell's Kitchen,100000,3
20712371,Jamaica,250000,7
5381075,Long Island City,180000,6
50877340,East Harlem,120000,5
4906097,Williamsburg,200000,4
1287427,Prospect Heights,90000,4
52117253,Financial District,40000,2
46280547,Little Italy,60000,2
6448671,Greenpoint,30000,2
44454091,Gowanus,40000,2
9438271,Upper East Side,200000,6
48090986,Laurelton,120000,5
9434957,Williamsburg,200000,4
2596378,Bedford-Stuyvesant,180000,4
6028371,Upper East Side,200000,6
55595086,Bushwick,120000,4
23240800,East Harlem,120000,5
21934611,Williamsburg,200000,4
43403616,Bushwick,120000,4
47781146,Crown Heights,200000,5
44934592,Roosevelt Island,15000,2
47687807,Ditmars Steinway,80000,4
7052887,East Flatbush,120000,5
48786884,Upper West Side,210000,5
19306767,Bayswater,120000,4
2520161,Greenpoint,30000,2
56052943,Williamsburg,200000,4
25104260,Midtown,250000,3
16940162,SoHo,120000,4
5290498,Clinton Hill,50000,3
3804811,Bedford-Stuyvesant,180000,4
10830619,Flatbush,180000,5
43336788,Upper East Side,200000,6
20669844,Murray Hill,60000,2
17316830,Long Island City,180000,6
14347113,Bedford-Stuyvesant,180000,4
10569934,East Flatbush,120000,5
52757921,Williamsburg,200000,4
9855257,East Village,110000,3
9791191,Upper East Side,200000,6
17996712,Hell's Kitchen,100000,3
50585173,Crown Heights,200000,5
12395285,Greenwich Village,150000,3
43199265,East Elmhurst,100000,3
9332229,East Harlem,120000,5
18139757,Harlem,250000,8
57061995,Bedford-Stuyvesant,180000,4
5226431,Harlem,250000,8
19750264,Williamsburg,200000,4
24661868,Upper East Side,200000,6
55206820,East New York,150000,5
49574464,Midtown,250000,3
12117478,Washington Heights,170000,6
11135489,Flatbush,180000,5
46392664,Canarsie,120000,4
9386355,Inwood,60000,2
53474254,Harlem,250000,8
8578340,Williamsburg,200000,4
19104625,East Village,110000,3
52047664,Washington Heights,170000,6
5085595,Springfield Gardens,150000,5
52015630,Tribeca,100000,4
9707241,Crown Heights,200000,5
54682687,Prospect Heights,90000,4
48906181,Financial District,40000,2
27043938,Elmhurst,120000,5
17599056,Chelsea,80000,3
57201727,East Harlem,120000,5
23030374,SoHo,120000,4
14003030,Bushwick,120000,4
3961112,Lower East Side,100000,3
21318796,Bay Ridge,200000,5
5390464,Upper East Side,200000,6
13253559,Greenpoint,30000,2
5166783,Upper West Side,210000,5
13158564,Jamaica,250000,7
9423911,Chinatown,100000,3
5188322,West Village,100000,2
19965661,Midtown,250000,3
53799007,Rockaway Beach,60000,3
46609718,Financial District,40000,2
57177978,Astoria,250000,7
1125051,Flatiron District,50000,2
2016463,Harlem,250000,8
51978074,Williamsburg,200000,4
23571628,Mott Haven,80000,3
45469218,Flushing,200000,7
9219008,South Slope,100000,3
46923976,Long Island City,180000,6
47208963,Crown Heights,200000,5
26875486,Astoria,250000,7
12422900,Longwood,120000,4
49394414,East Village,110000,3
43064504,Jamaica,250000,7
56667653,Lower East Side,100000,3
8530842,Upper West Side,210000,5
23508666,Upper East Side,200000,6
7080502,Upper West Side,210000,5
46176162,Flushing,200000,7
19386851,Long Island City,180000,6
56198750,Midtown,250000,3
50617759,East Flatbush,120000,5
5951049,Flatbush,180000,5
56781979,East Flatbush,120000,5
13577207,Bushwick,120000,4
11750751,Upper West Side,210000,5
10397616,Chelsea,80000,3
54257416,Bushwick,120000,4
12925493,West Village,100000,2
24051577,Upper East Side,200000,6
51518008,Far Rockaway,250000,7
57248120,Upper West Side,210000,5
20542815,Crown Heights,200000,5
3310502,Crown Heights,200000,5
2076664,Upper East Side,200000,6
4284760,Greenpoint,30000,2
25923321,Williamsburg,200000,4
44348049,Gramercy,50000,2
15773704,Williamsburg,200000,4
14758577,Astoria,250000,7
51075616,Inwood,60000,2
2348948,Williamsburg,200000,4
6678980,Bedford-Stuyvesant,180000,4
48983503,Morningside Heights,150000,5
17458219,Long Island City,180000,6
44570074,Harlem,250000,8
44146460,Fort Greene,70000,3
50369224,Woodhaven,100000,4
17058906,Greenpoint,30000,2
2833867,Bushwick,120000,4
10651122,Midtown,250000,3
44829103,Williamsburg,200000,4
10914569,East Village,110000,3
55699471,Wakefield,100000,4
18757781,East Harlem,120000,5
53564832,Bensonhurst,180000,5
5719635,Williamsburg,200000,4
43532302,Flushing,200000,7
3795422,East Harlem,120000,5
48329028,Flatbush,180000,5
2210321,Crown Heights,200000,5
48716742,Financial District,40000,2
5402615,SoHo,120000,4
15383780,Hell's Kitchen,100000,3
21555733,Bushwick,120000,4
55906031,Hell's Kitchen,100000,3
10138587,Bedford-Stuyvesant,180000,4
53451058,East Village,110000,3
7429556,East Village,110000,3
4895603,Harlem,250000,8
47438720,Hell's Kitchen,100000,3
26237580,Harlem,250000,8
13819667,Murray Hill,60000,2
55489597,Upper West Side,210000,5
5177276,East Village,110000,3
4716106,Kips Bay,50000,2
23683745,Little Italy,60000,2
5916806,Bedford-Stuyvesant,180000,4
8311027,East Village,110000,3
25363289,Harlem,250000,8
1007411,Upper West Side,210000,5
18225916,Bushwick,120000,4
6385709,Upper East Side,200000,6
53634974,Little Italy,60000,2
47229398,Bedford-Stuyvesant,180000,4
12160558,Bedford-Stuyvesant,180000,4
14318394,Bedford-Stuyvesant,180000,4
18557848,Williamsburg,200000,4
21023316,Queens Village,120000,4
7718409,Boerum Hill,50000,2
23995242,Longwood,120000,4
47736962,East Village,110000,3
53701802,Hell's Kitchen,100000,3
43743833,West Village,100000,2
13468404,Hell's Kitchen,100000,3
54125416,Long Island City,180000,6
23716330,Lower East Side,100000,3
26776072,Williamsburg,200000,4
18588225,Morningside Heights,150000,5
45621101,West Village,100000,2
51273891,Gramercy,50000,2
19486817,Far Rockaway,250000,7
47848527,Flatbush,180000,5
18906902,Park Slope,150000,5
11076945,Ridgewood,100000,4
19093579,Harlem,250000,8
10204311,Port Morris,50000,3
10159022,Williamsburg,200000,4
47108997,Kips Bay,50000,2
27191954,East New York,150000,5
26285630,Kensington,35000,2
6751884,Bushwick,120000,4
43855950,Harlem,250000,8
22211313,Bushwick,120000,4
4077647,Bedford-Stuyvesant,180000,4
25892392,Longwood,120000,4
54326453,Upper West Side,210000,5
27328372,Greenwich Village,150000,3
3656794,Williamsburg,200000,4
45333905,Crown Heights,200000,5
12825527,Greenpoint,30000,2
20827249,Hell's Kitchen,100000,3
50206848,Hunts Point,80000,3
3681648,Lower East Side,100000,3
26422600,Theater District,120000,4
53523409,Williamsburg,200000,4
55681245,Bushwick,120000,4
54439123,Bedford-Stuyvesant,180000,4
21932401,NoHo,30000,2
6467449,Nolita,40000,2
51600301,South Slope,100000,3
9084247,Upper West Side,210000,5
10064027,Bedford-Stuyvesant,180000,4
11952893,Harlem,250000,8
24113434,East Village,110000,3
9040063,Clinton Hill,50000,3
3527556,Williamsburg,200000,4
49251369,Ridgewood,100000,4
45148884,Bushwick,120000,4
24321651,Murray Hill,60000,2
47507205,Crown Heights,200000,5
48680290,Crown Heights,200000,5
50325592,East Harlem,120000,5
11786098,Bedford-Stuyvesant,180000,4
5488221,Theater District,120000,4
47652460,West Village,100000,2
53599627,Woodside,150000,4
6604972,Williamsburg,200000,4
55290217,Prospect-Lefferts Gardens,80000,4
11575672,Two Bridges,40000,2
21218278,East Elmhurst,100000,3
15301488,Clinton Hill,50000,3
46726805,Crown Heights,200000,5
8224868,Nolita,40000,2
5969275,Chelsea,80000,3
9072648,Washington Heights,170000,6
5083385,Midtown,250000,3
8070224,Harlem,250000,8
8375093,Hell's Kitchen,100000,3
45348265,Upper West Side,210000,5
25470988,Murray Hill,60000,2
8193387,Theater District,120000,4
51982492,East Flatbush,120000,5
7058962,Bedford-Stuyvesant,180000,4
26644073,Hell's Kitchen,100000,3
9951358,Gramercy,50000,2
54298286,Bayswater,120000,4
21363532,Cypress Hills,100000,4
14424435,Williamsburg,200000,4
43108688,Greenpoint,30000,2
54174571,Bedford-Stuyvesant,180000,4
17644897,Flushing,200000,7
20817860,South Slope,100000,3
52988783,Upper West Side,210000,5
6484570,Rego Park,150000,4
13617525,Park Slope,150000,5
24809884,Two Bridges,40000,2
20659350,East Harlem,120000,5
2637249,West Village,100000,2
3789899,Lower East Side,100000,3
1744180,SoHo,120000,4
5155737,Harlem,250000,8
45907192,Greenwich Village,150000,3
4691252,Prospect Heights,90000,4
56559402,Fort Greene,70000,3
55270334,Gramercy,50000,2
15406425,Rosedale,150000,6
48094852,Bedford-Stuyvesant,180000,4
8916900,Ditmars Steinway,80000,4
1511109,Hell's Kitchen,100000,3
21604888,Boerum Hill,50000,2
43215834,Hunts Point,80000,3
4190316,Crown Heights,200000,5
25174402,Bedford-Stuyvesant,180000,4
45935912,Bedford-Stuyvesant,180000,4
47042721,Long Island City,180000,6
52875561,Elmhurst,120000,5
5640104,East Harlem,120000,5
8356867,Murray Hill,60000,2
9362053,Upper East Side,200000,6
11191271,Washington Heights,170000,6
2118087,Williamsburg,200000,4
11213363,Hell's Kitchen,100000,3
13195015,East Harlem,120000,5
3876058,Prospect Heights,90000,4
45018541,SoHo,120000,4
46543994,St. Albans,70000,3
23927861,Sunnyside,120000,5
9817149,Fort Hamilton,100000,4
52983812,Bushwick,120000,4
57246463,Kips Bay,50000,2
13621943,Financial District,40000,2
9450421,Clinton Hill,50000,3
7030795,Gramercy,50000,2
15638391,SoHo,120000,4
49629142,Upper West Side,210000,5
45166006,Bushwick,120000,4
7379849,Bushwick,120000,4
45051679,Hell's Kitchen,100000,3
44834626,Greenpoint,30000,2
26483906,Hell's Kitchen,100000,3
24491760,East Village,110000,3
25888526,Ditmars Steinway,80000,4
46609165,Greenwich Village,150000,3
54039810,Bedford-Stuyvesant,180000,4
45137838,Harlem,250000,8
8967159,Prospect Heights,90000,4
2671491,Battery Park City,50000,2
21030496,Canarsie,120000,4
7969153,East Village,110000,3
22542141,Ridgewood,100000,4
55133916,Bushwick,120000,4
49982614,Bushwick,120000,4
3463489,Upper East Side,200000,6
51050210,East Elmhurst,100000,3
27244975,Arrochar,15000,2
25593046,Brighton Beach,120000,5
55951872,Canarsie,120000,4
25795740,Hell's Kitchen,100000,3
8612030,Nolita,40000,2
24984411,Upper West Side,210000,5
15214777,East Flatbush,120000,5
50282513,Bedford-Stuyvesant,180000,4
4855838,SoHo,120000,4
55380242,Midtown,250000,3
49365695,Long Island City,180000,6
20196523,Cobble Hill,60000,2
23841703,Harlem,250000,8
48509630,Greenpoint,30000,2
12583067,Bedford-Stuyvesant,180000,4
2347843,Crown Heights,200000,5
48099823,Williamsburg,200000,4
14085875,Williamsburg,200000,4
46175610,Ditmars Steinway,80000,4
46346271,East Village,110000,3
19746398,Bedford-Stuyvesant,180000,4
2235727,Williamsburg,200000,4
44599346,Williamsburg,200000,4
2725064,Bedford-Stuyvesant,180000,4
2552194,Upper West Side,210000,5
1973936,Inwood,60000,2
51498125,Bath Beach,150000,5
51728986,DUMBO,30000,1
9947491,Tribeca,100000,4
22097539,Bedford-Stuyvesant,180000,4
26888742,Williamsburg,200000,4
42905994,Upper East Side,200000,6
20758212,Elmhurst,120000,5
55374166,Ditmars Steinway,80000,4
5940555,Harlem,250000,8
25042403,Financial District,40000,2
23303762,West Village,100000,2
17713382,Washington Heights,170000,6
10378838,Crown Heights,200000,5
13141442,Harlem,250000,8
11633111,Maspeth,60000,3
8823561,Hell's Kitchen,100000,3
48264961,Washington Heights,170000,6
54180646,Long Island City,180000,6
4584106,Bushwick,120000,4
44356886,Upper East Side,200000,6
2959240,Upper East Side,200000,6
50333877,East Village,110000,3
16248130,Crown Heights,200000,5
21662879,Harlem,250000,8
15992967,Bushwick,120000,4
8894255,Bedford-Stuyvesant,180000,4
3466251,East Harlem,120000,5
49904187,Ridgewood,100000,4
53859208,Upper West Side,210000,5
51062913,Midtown,250000,3
6925858,Bushwick,120000,4
7812852,East Village,110000,3
6846327,Theater District,120000,4
50138362,Two Bridges,40000,2
4964641,Fort Greene,70000,3
49035419,Williamsburg,200000,4
14351532,Clinton Hill,50000,3
53849266,East Flatbush,120000,5
23510323,Jamaica,250000,7
14624368,Harlem,250000,8
4758633,Boerum Hill,50000,2
4559805,Bedford-Stuyvesant,180000,4
9178138,East Village,110000,3
52611010,Long Island City,180000,6
14618293,Woodhaven,100000,4
11806533,Woodhaven,100000,4
2904562,Upper East Side,200000,6
45276466,Fort Greene,70000,3
9593467,Bedford-Stuyvesant,180000,4
22574174,Williamsburg,200000,4
47363607,Upper East Side,200000,6
49924070,East Harlem,120000,5
7675329,East Village,110000,3
3932944,Canarsie,120000,4
1857953,Fort Greene,70000,3
20771467,Upper East Side,200000,6
53797350,Upper East Side,200000,6
13843968,East Flatbush,120000,5
7063381,Williamsburg,200000,4
17809482,Clinton Hill,50000,3
19761310,Hell's Kitchen,100000,3
44492200,Washington Heights,170000,6
14934760,Midtown,250000,3
20553308,Flushing,200000,7
1871209,Woodside,150000,4
48226852,Williamsburg,200000,4
19365863,Allerton,60000,4
9311242,Midtown,250000,3
44691028,Rego Park,150000,4
20078330,Richmond Hill,180000,5
53206389,Midwood,180000,5
50695081,Greenwich Village,150000,3
50868503,Washington Heights,170000,6
9241652,East Village,110000,3
46909064,East Flatbush,120000,5
20511886,Prospect-Lefferts Gardens,80000,4
53791275,Long Island City,180000,6
11344258,East New York,150000,5
9383593,Midtown,250000,3
15882507,Greenwich Village,150000,3
19099655,Upper East Side,200000,6
8725804,Bushwick,120000,4
9198020,Clinton Hill,50000,3
27016875,East New York,150000,5
6033341,Bedford-Stuyvesant,180000,4
45169319,Flushing,200000,7
15154024,Williamsburg,200000,4
3411573,Battery Park City,50000,2
8697084,East New York,150000,5
15419128,Woodhaven,100000,4
23071796,Hell's Kitchen,100000,3
13837893,Flatbush,180000,5
23097754,Upper East Side,200000,6
17653181,Chinatown,100000,3
27433862,East Village,110000,3
48784123,Washington Heights,170000,6
54823523,Greenpoint,30000,2
7957002,Murray Hill,60000,2
27064373,Midtown,250000,3
47573481,Jackson Heights,180000,5
45518925,West Village,100000,2
44111113,Chelsea,80000,3
7696869,Kingsbridge,50000,3
24255375,Arrochar,15000,2
55095807,Bedford-Stuyvesant,180000,4
17157216,Upper East Side,200000,6
51387113,East Elmhurst,100000,3
18481079,Williamsburg,200000,4
20105945,Harlem,250000,8
3154754,Harlem,250000,8
55674065,Queens Village,120000,4
50515583,Harlem,250000,8
49584958,Upper West Side,210000,5
3787137,Harlem,250000,8
49938982,Boerum Hill,50000,2
5215937,Gowanus,40000,2
1387946,West Village,100000,2
7044603,Lower East Side,100000,3
50489625,Bushwick,120000,4
17798436,Harlem,250000,8
9320079,East Village,110000,3
53318506,Park Slope,150000,5
5256808,Longwood,120000,4
2432345,Bedford-Stuyvesant,180000,4
55191355,Harlem,250000,8
16567359,Bushwick,120000,4
55954634,Maspeth,60000,3
48623956,Harlem,250000,8
55854115,East Harlem,120000,5
2789131,Hell's Kitchen,100000,3
8652900,Parkchester,250000,7
57239836,Crown Heights,200000,5
21858393,Astoria,250000,7
